UNIQUE_ID,Hire
244533694,0.0
245229323,0.0
239439734,0.0
245181771,0.0
244977383,0.0
245170535,0.0
238470359,0.0
245116613,0.0
245114180,0.0
244989604,0.0
245096767,0.0
244964284,0.0
245074816,0.0
245201581,0.0
245206522,0.0
245052255,0.0
245085559,0.0
245098542,0.0
244957504,0.0
245160769,0.0
239394100,0.0
239652052,0.0
122369165,0.0
245145500,0.0
245219861,0.0
245150192,0.0
244985872,0.0
244930667,0.0
245196978,0.0
245118667,0.0
245226061,0.0
129236840,0.0
245260675,0.0
245133607,0.0
245127731,0.0
245050553,0.0
245139897,0.0
245144639,0.0
238585319,0.0
122810275,0.0
245144562,0.0
244972216,0.0
245022720,0.0
245044356,0.0
245013968,0.0
245230699,0.0
245150553,0.0
245171692,0.0
245135166,0.0
245157299,0.0
245062199,0.0
245126833,0.0
238872295,0.0
245065895,0.0
121953360,0.0
244989646,0.0
245145232,0.0
122486436,0.0
245187622,0.0
245208479,0.0
245001425,0.0
245165079,0.0
245165370,0.0
245118260,0.0
242246793,0.0
245070148,0.0
231047809,0.0
245261406,0.0
241220162,0.0
245269215,0.0
245035346,0.0
245108951,0.0
245063581,0.0
245038005,0.0
245096683,0.0
245201829,0.0
245097228,0.0
245087253,0.0
245222270,0.0
244985764,0.0
245167363,0.0
245086279,0.0
245021824,0.0
244947722,0.0
244988205,0.0
244987431,0.0
245171707,0.0
245181475,0.0
245176479,0.0
245174637,0.0
245154366,0.0
244977675,0.0
245066035,0.0
245052495,0.0
245161235,0.0
245117013,0.0
245185113,0.0
245092091,0.0
244954960,0.0
244982113,0.0
245045668,0.0
245127689,0.0
245160871,0.0
244989621,0.0
244945447,0.0
239067290,0.0
245010243,0.0
245100136,0.0
244981928,0.0
245177600,0.0
244948376,0.0
128056006,0.0
245174423,0.0
245236878,0.0
245127936,0.0
241427297,0.0
245192990,0.0
245087299,0.0
245252260,0.0
245089141,0.0
245096727,0.0
245021376,0.0
244988818,0.0
245146287,0.0
245044399,0.0
245043700,0.0
125857499,0.0
245229149,0.0
244989200,0.0
245125108,0.0
245216787,0.0
239601948,0.0
245124778,0.0
245054898,0.0
245084788,0.0
245252609,0.0
245091295,0.0
244984840,0.0
245246381,0.0
244988909,0.0
245191124,0.0
245152512,0.0
245047913,0.0
245196515,0.0
245114650,0.0
245207131,0.0
245061014,0.0
245206144,0.0
245070813,0.0
245091226,0.0
245212741,0.0
245113474,0.0
245216857,0.0
245086101,0.0
242108587,0.0
245098358,0.0
245100354,0.0
245075032,0.0
244514993,0.0
245122658,0.0
245241237,0.0
245033187,0.0
245036088,0.0
245127138,0.0
245230977,0.0
125637261,0.0
244966244,0.0
245191889,0.0
230510806,0.0
245135734,0.0
244945959,0.0
245180993,0.0
232579258,0.0
244967967,0.0
245003204,0.0
245145242,0.0
245064965,0.0
245037672,0.0
245184928,0.0
245161299,0.0
245252211,0.0
245099000,0.0
244956347,0.0
245248101,0.0
245117359,0.0
245118798,0.0
240674542,0.0
243411946,0.0
245176449,0.0
245095918,0.0
244997072,0.0
123305025,0.0
245113645,0.0
245100430,0.0
245122419,0.0
245181416,0.0
244960559,0.0
245140943,0.0
245118023,0.0
123076985,0.0
245146408,0.0
245259113,0.0
245111803,0.0
245113114,0.0
245167141,0.0
128668065,0.0
245147024,0.0
245170509,0.0
245109906,0.0
245213911,0.0
245098061,0.0
245167380,0.0
245172178,0.0
245076253,0.0
245070671,0.0
239474933,0.0
244959554,0.0
245093227,0.0
245109529,0.0
125133995,0.0
244946502,0.0
245079098,0.0
245186112,0.0
129090216,0.0
241335589,0.0
244966914,0.0
245155919,0.0
245134457,0.0
245112148,0.0
244797238,0.0
240061250,0.0
245011544,0.0
245097386,0.0
245142107,0.0
245090219,0.0
245241642,0.0
245051329,0.0
245102528,0.0
244588530,0.0
245172910,0.0
245092246,0.0
245133730,0.0
244991655,0.0
245135058,0.0
245037442,0.0
245155695,0.0
244985008,0.0
245113956,0.0
245060681,0.0
245152705,0.0
245109764,0.0
226725426,0.0
245155678,0.0
245113613,0.0
245154493,0.0
245001600,0.0
244953146,0.0
229984071,0.0
245086319,0.0
245221598,0.0
245115218,0.0
244954494,0.0
245190921,0.0
245152666,0.0
244994659,0.0
245247523,0.0
245060970,0.0
125652130,0.0
245128723,0.0
241255734,0.0
245121005,0.0
245171549,0.0
245122905,0.0
245092118,0.0
245162029,0.0
245027842,0.0
245229020,0.0
125746000,0.0
245173300,0.0
245074901,0.0
245208089,0.0
245120940,0.0
245146571,0.0
245216795,0.0
244961124,0.0
245022833,0.0
244944634,0.0
241013620,0.0
245186409,0.0
245141516,0.0
229999012,0.0
245178745,0.0
245160706,0.0
130673714,0.0
245096001,0.0
245195504,0.0
244930781,0.0
245109224,0.0
245145198,0.0
245085379,0.0
245040488,0.0
244277622,0.0
245206861,0.0
242938701,0.0
244963197,0.0
245170901,0.0
245129377,0.0
245244735,0.0
245179910,0.0
245103618,0.0
244969026,0.0
245205891,0.0
245026053,0.0
245027211,0.0
245030691,0.0
245002399,0.0
244950844,0.0
245039419,0.0
245060577,0.0
245216971,0.0
245079332,0.0
245195558,0.0
239016741,0.0
245205015,0.0
245070234,0.0
244998736,0.0
245096593,0.0
245140681,0.0
245081002,0.0
245159824,0.0
245180336,0.0
245108961,0.0
245211300,0.0
245080585,0.0
245108482,0.0
245124874,0.0
245017985,0.0
245166324,0.0
245236012,0.0
245202470,0.0
245041649,0.0
245195418,0.0
245205581,0.0
245041388,0.0
245002908,0.0
245119120,0.0
245176908,0.0
245047967,0.0
245149971,0.0
245102812,0.0
227117606,0.0
245056800,0.0
245057464,0.0
242575537,0.0
245095777,0.0
242331177,0.0
245048150,0.0
245194566,0.0
244964867,0.0
245112955,0.0
244971834,0.0
245170811,0.0
245226281,0.0
245269934,0.0
244954071,0.0
245023223,0.0
245013840,0.0
245115128,0.0
245093346,0.0
245033117,0.0
245131000,0.0
245102496,0.0
245046266,0.0
245226688,0.0
232425493,0.0
245129327,0.0
245156872,0.0
245114667,0.0
245173002,0.0
245063824,0.0
245130788,0.0
245082308,0.0
245041843,0.0
245108318,0.0
245107518,0.0
245152751,0.0
231733959,0.0
245113044,0.0
245190294,0.0
244964781,0.0
125028230,0.0
239512149,0.0
243866115,0.0
245185056,0.0
232439390,0.0
244974543,0.0
245187329,0.0
245100801,0.0
245180725,0.0
245082032,0.0
245231409,0.0
245060086,0.0
245064424,0.0
245098446,0.0
245150432,0.0
245165681,0.0
245074697,0.0
245197287,0.0
228411684,0.0
245165249,0.0
245080246,0.0
245160246,0.0
245138556,0.0
245114580,0.0
245064449,0.0
245202131,0.0
245180098,0.0
126186263,0.0
245036031,0.0
245092130,0.0
245093012,0.0
245141189,0.0
245082142,0.0
245097376,0.0
245102412,0.0
242265546,0.0
245103289,0.0
245212369,0.0
245248495,0.0
245252212,0.0
245109844,0.0
245025486,0.0
242583134,0.0
244989354,0.0
242139392,0.0
245073628,0.0
245186728,0.0
245035662,0.0
245166636,0.0
245145699,0.0
245265140,0.0
245046219,0.0
245079994,0.0
245120380,0.0
245147943,0.0
245113588,0.0
245202221,0.0
245181576,0.0
243173021,0.0
245111600,0.0
245059357,0.0
245080700,0.0
245169754,0.0
245229722,0.0
245060551,0.0
245033338,0.0
245224846,0.0
245206687,0.0
245185718,0.0
245064506,0.0
245120341,0.0
245147827,0.0
237976547,0.0
245073783,0.0
245076352,0.0
245247439,0.0
233098238,0.0
245051489,0.0
245125157,0.0
245101417,0.0
245146648,0.0
245205838,0.0
245121055,0.0
245090144,0.0
245141340,0.0
245064148,0.0
245042444,0.0
245191639,0.0
245080721,0.0
223699200,0.0
245228741,0.0
245226779,0.0
245145746,0.0
241678991,0.0
245171185,0.0
245242002,0.0
245236757,0.0
245040289,0.0
245160514,0.0
245078913,0.0
244953133,0.0
245080143,0.0
245116664,0.0
245205961,0.0
245164664,0.0
239426977,0.0
245185719,0.0
245184973,0.0
245191350,0.0
245102487,0.0
245134003,0.0
245006211,0.0
245060428,0.0
245225855,0.0
