UNIQUE_ID,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Sum,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,predicted_Y
245124554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,2.75,3.0,1.75,3.25,5.0,2.0,3.25,1.0,1.75,2.0,1.0,1.5,2.0,4.0,4.0,1.0,2.0,1.0,1.0,6.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,1.0,0.5009246573954241
233048109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,8.0,4.0,4.0,2.5,1.0,4.0,4.5,1.0,4.0,1.0,1.0,1.5,1.0,1.25,2.0,3.0,5.0,1.0,2.0,3.0,2.0,7.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,1.0,0.5009203114106723
245094053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,12.0,3.0,3.0,3.25,1.25,2.25,4.5,1.75,3.0,1.25,1.0,2.25,1.5,2.75,2.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,0.5009155396801733
245057316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.5,3.25,3.0,2.0,2.5,4.5,1.5,2.75,2.25,1.25,3.0,2.5,3.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,0.5009125117428295
245170368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,11.0,2.0,4.0,3.75,3.25,1.75,4.25,1.75,3.5,1.25,2.25,2.75,3.75,2.5,3.0,1.0,6.0,6.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,6.0,1.0,0.5009075105164872
236256324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,3.25,4.0,3.75,1.0,2.5,4.75,1.25,2.0,1.0,1.25,1.0,1.75,2.5,1.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,0.5009071253789548
245140745,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,11.0,2.25,3.0,2.25,1.75,1.5,3.25,1.25,2.25,1.0,2.0,3.25,2.25,2.75,1.0,3.0,6.0,8.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,4.0,3.0,4.0,4.0,1.0,7.0,7.0,5.0,1.0,0.5009064030565721
245067304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,4.0,2.75,4.0,3.25,5.75,1.0,3.75,1.0,1.25,1.75,1.0,1.25,2.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,7.0,1.0,2.0,1.0,1.0,1.8,5.0,2.0,5.0,2.0,1.0,0.5009038825380765
245121180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,-1.0,2.0,0.0,1.0,2.0,9.0,3.5,4.0,2.5,2.0,1.0,4.75,1.0,1.25,1.0,1.0,1.5,1.5,2.25,4.0,1.0,6.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,7.0,7.0,5.0,1.0,0.5009020163104154
229966157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,2.5,3.5,2.75,2.75,1.75,4.5,2.0,2.5,1.0,1.25,2.25,2.0,1.75,3.0,3.0,6.0,1.0,2.0,2.0,3.0,8.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,6.0,3.0,1.0,0.5009007467204429
245154486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.5,4.0,3.5,4.0,3.0,5.5,1.0,1.0,1.0,1.5,3.25,2.0,2.25,2.0,1.0,3.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,7.0,7.0,4.0,1.0,0.5008971554021177
245093550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,12.0,3.25,3.25,3.5,2.0,4.0,5.5,1.0,3.25,1.0,1.0,1.5,1.0,1.5,1.0,6.0,5.0,1.0,2.0,1.0,1.0,3.0,6.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,6.0,4.0,1.0,0.5008963099993189
245133666,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,11.0,2.25,2.5,2.25,2.75,2.25,4.25,1.5,2.25,1.5,2.0,3.75,1.75,1.75,3.0,1.0,3.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,1.0,0.5008952281689242
245141794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,3.5,3.75,1.75,3.75,4.25,1.75,2.25,1.25,1.0,2.25,3.0,3.0,2.0,1.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,0.5008934487330732
245081608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,13.0,4.0,3.25,3.75,2.0,4.0,5.75,1.0,2.5,1.0,1.0,1.0,1.0,2.25,1.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,0.5008902171109231
245118273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,8.0,3.0,2.75,4.0,2.5,1.0,5.0,1.25,2.5,1.0,1.0,2.5,2.75,1.75,2.0,4.0,5.0,7.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,7.0,5.0,1.0,0.5008872325017913
245122791,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,9.0,1.5,3.25,2.25,2.0,1.5,4.0,2.0,3.0,3.0,2.5,3.5,2.25,2.25,2.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,0.500881825644833
244980762,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,8.0,2.5,3.25,1.75,2.0,1.25,4.0,1.0,1.75,1.0,2.0,3.0,2.25,2.5,2.0,4.0,5.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,3.0,1.0,0.5008812812663427
245073537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,3.25,3.75,4.0,1.0,1.0,5.5,1.0,3.75,1.0,1.0,1.0,1.75,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,0.5008796313832999
245120912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,11.0,2.25,3.5,2.25,3.0,2.75,5.0,1.25,3.25,1.0,2.0,3.25,1.75,2.5,2.0,1.0,5.0,8.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,0.5008777576316976
245171707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.25,3.25,2.5,2.75,1.75,4.5,1.25,1.5,1.25,2.0,3.25,2.75,3.0,3.0,3.0,3.0,7.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,7.0,7.0,5.0,1.0,0.5008734059019229
245130237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,2.0,-1.0,1.0,1.0,1.0,2.0,7.0,3.0,3.5,3.25,3.0,4.0,5.25,1.5,2.75,1.25,1.0,2.25,2.25,2.25,2.0,1.0,4.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5008718308622185
245123335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,3.25,3.5,2.5,3.0,3.25,4.75,1.5,2.5,1.0,1.0,1.75,2.0,1.75,2.0,2.0,5.0,1.0,2.0,3.0,2.0,6.0,4.0,7.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,2.0,0.5008701485149352
245067578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,2.75,3.5,3.5,1.75,3.0,4.75,1.25,2.75,1.0,1.0,3.25,1.0,1.5,3.0,3.0,5.0,1.0,2.0,3.0,2.0,6.0,6.0,6.0,1.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,6.0,2.0,0.5008684533817239
245074682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,2.0,2.0,8.0,3.5,2.75,3.5,2.0,3.0,4.5,1.5,2.5,1.0,1.0,2.0,1.5,2.75,3.0,1.0,6.0,3.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,1.0,0.5008679591004151
245169787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,8.0,2.75,3.75,2.75,2.75,1.0,4.75,1.25,1.0,2.0,2.0,2.5,1.75,2.5,4.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,0.500864013423297
245092246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,13.0,2.5,4.0,4.0,1.5,3.75,5.5,1.0,4.0,1.0,1.0,2.5,1.0,1.5,1.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,6.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,0.5008639414262468
245001973,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,12.0,2.5,3.25,2.5,1.5,1.0,5.0,1.25,2.0,1.75,1.5,2.5,2.0,2.25,1.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.5008518848225885
245087253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,2.0,6.0,1.75,4.0,2.5,1.0,1.0,4.25,1.0,2.0,1.0,1.25,3.0,1.75,2.5,2.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,7.0,6.0,1.0,0.5008509293241787
245085604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,3.0,4.0,3.0,2.25,3.5,5.25,1.0,3.0,1.0,1.0,1.75,1.5,1.5,1.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,7.0,7.0,6.0,1.0,0.5008469193176911
245112206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,12.0,2.0,2.5,1.5,2.5,1.5,4.5,1.75,2.5,1.0,1.0,3.25,1.75,1.75,4.0,8.0,2.0,1.0,2.0,3.0,2.0,6.0,6.0,7.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,1.0,0.5008463539918496
245112739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,7.0,2.5,2.25,2.0,1.75,1.0,3.75,1.5,2.25,1.5,2.0,3.0,2.75,2.5,4.0,1.0,6.0,8.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,7.0,7.0,3.0,1.0,0.5008443972194699
245023117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,13.0,3.0,4.0,4.0,2.25,4.0,6.0,1.25,2.25,1.2,1.0,1.5,1.25,1.5,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,0.5008439533146278
245190028,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,7.0,2.75,3.25,3.0,1.0,1.5,4.0,2.25,2.5,2.5,2.0,2.25,2.25,2.25,3.0,3.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,7.0,7.0,5.0,1.0,0.5008438257090432
245166714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,12.0,1.5,3.25,1.5,3.5,1.0,5.0,1.0,2.25,1.0,1.75,4.0,1.75,1.75,1.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,7.0,1.0,0.5008427334423571
245108003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,6.0,1.0,3.0,3.0,3.25,2.0,6.0,1.0,2.75,1.0,1.0,3.25,1.5,2.5,2.0,8.0,6.0,1.0,2.0,4.0,4.0,7.0,6.0,7.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,1.0,0.5008423159049565
244957504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,11.0,2.25,3.25,2.75,2.0,1.0,4.5,1.25,2.0,1.0,1.5,1.75,1.0,2.25,2.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0,4.0,1.0,0.5008404136222435
245152473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,7.0,2.5,3.75,4.0,1.0,1.0,5.25,1.75,1.0,1.0,1.75,3.75,1.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,1.0,1.0,0.5008403862796794
245203249,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,11.0,3.0,3.25,3.75,1.0,3.0,3.5,1.75,3.0,1.0,2.25,3.0,3.25,1.5,2.0,7.0,3.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,7.0,7.0,4.0,1.0,0.5008379150372975
244945818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,11.0,1.0,4.0,3.0,2.0,4.0,4.75,1.0,4.0,1.0,1.0,3.25,2.0,1.5,2.0,3.0,5.0,1.0,2.0,1.0,2.0,6.0,4.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,0.5008370646450641
245118395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,12.0,1.75,2.75,2.0,2.75,1.5,4.5,1.25,3.25,1.0,1.5,3.0,2.0,1.5,4.0,3.0,5.0,5.0,2.0,3.0,1.0,6.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,0.5008339925664216
